id,title,alternative_title,year,pages,abstract,file_url,image_url,type,status
D1,Food and beverage service :A training manual /Suzanne Weekes,,2013,"xii, 409 p. :ill. ;24 cm","Tài liệu cung cấp cái nhìn tổng quan về Food and beverage service: A training manual , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong trí tuệ nhân tạo. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Kết quả của tài liệu có giá trị tham khảo đối với sinh viên, giảng viên và các nhà nghiên cứu trong lĩnh vực liên quan.",/static/uploads/files/D1.pdf,/static/uploads/images/D1.jpg,Book,active
D2,Smart antennas for wireless communications :With matlab /Frank B. Gross,,2005,270 p. :ill. ;23 cm,"Nội dung tài liệu phân tích các vấn đề liên quan đến Smart antennas for wireless communications: With matlab , đồng thời đề xuất các hướng ứng dụng trong truyền thông không dây. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D2.pdf,/static/uploads/images/D2.jpg,Book,active
D3,Reactive intermediates :MS investigations in solution /edited by Leonardo S. Santos,,2010,"xxiv, 317 p. :ill. ;25 cm","Nghiên cứu này trình bày các khía cạnh chuyên môn của Reactive intermediates: MS investigations in solution , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",/static/uploads/files/D3.pdf,/static/uploads/images/D3.jpg,Book,active
D4,"Antennas and propagation for body-centric wireless communications /Peter S. Hall, Yang Hao, editors",,2006,"xiii, 291 p. :ill. ;26 cm","Tài liệu cung cấp cái nhìn tổng quan về Antennas and propagation for body-centric wireless communications , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong truyền thông không dây. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",/static/uploads/files/D4.pdf,/static/uploads/images/D4.jpg,Book,active
D5,Economics for dummies /Sean Masaki Flynn,,2018,"xiii, 410 pages :illustrations ;24 cm","Tài liệu cung cấp cái nhìn tổng quan về Economics for dummies , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong kinh tế học. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",/static/uploads/files/D5.pdf,/static/uploads/images/D5.jpg,Book,active
D6,Analyzing biomolecular interactions by mass spectrometry /edited by Jeroen Kool and Wilfried M.A. Niessen,,2015,378 p. :ill. ;25 cm,"Nghiên cứu này trình bày các khía cạnh chuyên môn của Analyzing biomolecular interactions by mass spectrometry , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D6.pdf,/static/uploads/images/D6.jpg,Book,active
D7,"Mass spectrometry basics /Christopher G. Herbert, Robert A.W. Johnstone",,2003,474 p. :ill. ;26 cm,"Tài liệu cung cấp cái nhìn tổng quan về Mass spectrometry basics , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",/static/uploads/files/D7.pdf,/static/uploads/images/D7.jpg,Book,active
D8,"Low-cost smart antennas /Qi Luo and Steven (Shichang) Gao, Wei Liu, Chao Gu",,2019,268 p.,"Tài liệu tập trung nghiên cứu về Low-cost smart antennas , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực hệ thống anten. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D8.pdf,/static/uploads/images/D8.jpg,Book,active
D9,Understanding reading :A psycholinguistic analysis of reading and learning to read /Frank Smith,,2004,"xii, 374 p. :ill. ;24 cm","Tài liệu cung cấp cái nhìn tổng quan về Understanding reading: A psycholinguistic analysis of reading and learning to read , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",/static/uploads/files/D9.pdf,/static/uploads/images/D9.jpg,Book,active
D10,Optimizing and assessing information technology :Improving business project execution /K. Scott Proctor,,2011,"xvi, 233 p. :ill. ;24 cm","Nội dung tài liệu phân tích các vấn đề liên quan đến Optimizing and assessing information technology: Improving business project execution , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",/static/uploads/files/D10.pdf,/static/uploads/images/D10.jpg,Book,active
D11,Integrated strategies for drug discovery using mass spectrometry /edited by Mike S. Lee,,2005,"xvii, 550 p. :ill. ;24 cm","Nội dung tài liệu phân tích các vấn đề liên quan đến Integrated strategies for drug discovery using mass spectrometry , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",/static/uploads/files/D11.pdf,/static/uploads/images/D11.jpg,Book,active
D12,Exercises in synthetic organic chemistry /Chiara Ghiron and Russell J. Thomas,,1997,"xv, 123 p. :ill. ;30 cm","Nội dung tài liệu phân tích các vấn đề liên quan đến Exercises in synthetic organic chemistry , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",/static/uploads/files/D12.pdf,/static/uploads/images/D12.jpg,Book,active
D47,The cloud-based demand-driven supply chain /Vinit Sharma,,2019,311 p. :ill.,"Nội dung tài liệu phân tích các vấn đề liên quan đến The cloud-based demand-driven supply chain , đồng thời đề xuất các hướng ứng dụng trong trí tuệ nhân tạo. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D47.pdf,/static/uploads/images/D47.jpg,Book,active
D48,"Perfect selling :Open the door, close the deal /Linda Richardson",,2008,"xxx, 174 p. :ill. ;19 cm","Nghiên cứu này trình bày các khía cạnh chuyên môn của Perfect selling: Open the door, close the deal , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D48.pdf,/static/uploads/images/D48.jpg,Book,active
D49,Managing complex projects :A new model /Kathleen B. Hass,,2009,"xxiv, 298 p. ;25 cm","Tài liệu cung cấp cái nhìn tổng quan về Managing complex projects: A new model , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",/static/uploads/files/D49.pdf,/static/uploads/images/D49.jpg,Book,active
D50,"Global logistics and supply chain management /John Mangan, Chandra Lalwani",,2016,"xvii, 393 pages :illustrations ;25 cm","Nghiên cứu này trình bày các khía cạnh chuyên môn của Global logistics and supply chain management , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong quản trị. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",/static/uploads/files/D50.pdf,/static/uploads/images/D50.jpg,Book,active
D51,Bạn muốn trở thành phiên dịch giỏi? - Cẩm nang kỹ năng nghề phiên dịch :Tất cả mọi bí quyết và nguyên tắc thành công cho nghề phiên dịch đều nằm ở trong quyển sách này /Lê Huy Khoa,Cẩm nang kỹ năng nghề phiên dịch :Tất cả mọi bí quyết và nguyên tắc thành công cho nghề phiên dịch đều nằm ở trong quyển sách này,2023,328 tr. :Minh họa ;21 cm,"Tài liệu tập trung nghiên cứu về Bạn muốn trở thành phiên dịch giỏi? - Cẩm nang kỹ năng nghề phiên dịch: Tất cả mọi bí quyết và nguyên tắc thành công cho nghề phiên dịch đều nằm ở trong quyển sách này , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D51.pdf,/static/uploads/images/D51.jpg,Book,active
D52,Tiền bẩn :Lật tẩy những cú lừa thế kỷ và thủ thuật thao túng tài chính chấn động nước Mỹ /Kelly Richmond Pope; Phạm Trúc Quỳnh (dịch),"Fool me once : scams, stories, and secrets from the trillion-dollar fraud industry",2023,"350 tr. :Minh họa ;20,5 cm","Nghiên cứu này trình bày các khía cạnh chuyên môn của Tiền bẩn: Lật tẩy những cú lừa thế kỷ và thủ thuật thao túng tài chính chấn động nước Mỹ , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D52.pdf,/static/uploads/images/D52.jpg,Book,active
D53,Xoay trục :Tương lai nghệ thuật lãnh đạo của Mỹ ở Châu Á /Kurt M. Campbell; Nguyễn Văn Sảnh và những người khác dịch và hiệu đính,The Pivot : the future of American statecraft in Asia,2017,491 tr. ;23 cm,"Tài liệu cung cấp cái nhìn tổng quan về Xoay trục: Tương lai nghệ thuật lãnh đạo của Mỹ ở Châu Á , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong trí tuệ nhân tạo. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D53.pdf,/static/uploads/images/D53.jpg,Book,active
D54,Góc nhìn cận cảnh :Thế giới và Biển Đông sau phán quyết của Tòa Trọng tài /Trần Nam Tiến (Chủ biên) và những người khác,,2025,253 tr. :Minh họa,"Nghiên cứu này trình bày các khía cạnh chuyên môn của Góc nhìn cận cảnh: Thế giới và Biển Đông sau phán quyết của Tòa Trọng tài , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Kết quả của tài liệu có giá trị tham khảo đối với sinh viên, giảng viên và các nhà nghiên cứu trong lĩnh vực liên quan.",/static/uploads/files/D54.pdf,/static/uploads/images/D54.jpg,Book,active
D55,"Lịch sử thủy lợi Việt Nam /Phan Khánh (Chủ biên), Nguyễn Ân Niên, Nguyễn Ty Niên",,2024,520 tr. :Minh họa,"Tài liệu cung cấp cái nhìn tổng quan về Lịch sử thủy lợi Việt Nam , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D55.pdf,/static/uploads/images/D55.jpg,Book,active
D56,"Lý thuyết về dịch thuật :Một dẫn nhập ngắn /Bùi Thị Ngọc Lan, Nguyễn Văn Hà, Nguyễn Vương Tuấn",The theory of translation : a very short introduction,2025,"158 tr. ;16,5 cm","Tài liệu tập trung nghiên cứu về Lý thuyết về dịch thuật: Một dẫn nhập ngắn , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",/static/uploads/files/D56.pdf,/static/uploads/images/D56.jpg,Book,active
D57,Triết học tổng quát :Vấn đề triết học /Nguyễn Văn Trung,,2024,216 tr. ;20 cm,"Tài liệu cung cấp cái nhìn tổng quan về Triết học tổng quát: Vấn đề triết học , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D57.pdf,/static/uploads/images/D57.jpg,Book,active
D58,"Huế và triều Nguyễn, theo dấu thời gian /Đỗ Minh Điền",,2024,296 tr. :Minh họa ;23 cm,"Tài liệu tập trung nghiên cứu về Huế và triều Nguyễn, theo dấu thời gian , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D58.pdf,/static/uploads/images/D58.jpg,Book,active
D59,Tiếng Việt chữ nghĩa - Hồn vía dân gian /Phạm Văn Tình,,2025,268 tr. ;21 cm,"Nội dung tài liệu phân tích các vấn đề liên quan đến Tiếng Việt chữ nghĩa - Hồn vía dân gian , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D59.pdf,/static/uploads/images/D59.jpg,Book,active
D60,Việt Nam sử luận :Góc nhìn đa chiều /Trịnh Vĩnh Thường; Nguyễn Phúc An (dịch và khảo chú),,2025,384 tr. :Minh họa ;24 cm,"Nghiên cứu này trình bày các khía cạnh chuyên môn của Việt Nam sử luận: Góc nhìn đa chiều , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D60.pdf,/static/uploads/images/D60.jpg,Book,active
D61,Đối thoại với Lý Quang Diệu :Nhà nước công dân Singapore : cách thức xây dựng một quốc gia /Tom Plate; Nguyễn Hằng dịch,Conversations with Lee Kuan Yew,2011,"266 tr. :Minh họa ;20,5 cm","Nghiên cứu này trình bày các khía cạnh chuyên môn của Đối thoại với Lý Quang Diệu: Nhà nước công dân Singapore: cách thức xây dựng một quốc gia , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",/static/uploads/files/D61.pdf,/static/uploads/images/D61.jpg,Book,active
D62,Python cơ bản /Bùi Việt Hà,,2024,140 tr. ;27 cm.,"Nội dung tài liệu phân tích các vấn đề liên quan đến Python cơ bản , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D62.pdf,/static/uploads/images/D62.jpg,Book,active
D63,"Luật An toàn thực phẩm quy định mới về thanh tra, xử phạt vi phạm hành chính trong lĩnh vực an toàn thực phẩm ở các cơ quan, doanh nghiệp, hộ kinh doanh, nhà hàng, khách sạn, quán ăn /Thu Phương (Hệ thống)",,2022,384 tr. ;28 cm,"Nghiên cứu này trình bày các khía cạnh chuyên môn của Luật An toàn thực phẩm quy định mới về thanh tra, xử phạt vi phạm hành chính trong lĩnh vực an toàn thực phẩm ở các cơ quan, doanh nghiệp, hộ kinh doanh, nhà hàng, khách sạn, quán ăn , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",/static/uploads/files/D63.pdf,/static/uploads/images/D63.jpg,Book,active
D64,Lý thuyết điều khiển tự động thông thường và hiện đại :Quyển 2: Hệ xung số /Nguyễn Thương Ngô,,2009,200 tr. ;24 cm.,"Tài liệu tập trung nghiên cứu về Lý thuyết điều khiển tự động thông thường và hiện đại: Quyển 2: Hệ xung số , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Kết quả của tài liệu có giá trị tham khảo đối với sinh viên, giảng viên và các nhà nghiên cứu trong lĩnh vực liên quan.",/static/uploads/files/D64.pdf,/static/uploads/images/D64.jpg,Book,active
D65,Phân tích công cụ /Trần Thị Thúy,,2016,196 tr. ;24 cm,"Tài liệu cung cấp cái nhìn tổng quan về Phân tích công cụ , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",/static/uploads/files/D65.pdf,/static/uploads/images/D65.jpg,Book,active
D66,Giáo trình kỹ thuật bao bì thực phẩm /Đống Thị Anh Đào,,2020,404 tr. ;24 cm,"Nghiên cứu này trình bày các khía cạnh chuyên môn của Giáo trình kỹ thuật bao bì thực phẩm , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D66.pdf,/static/uploads/images/D66.jpg,Book,active
D67,Sinh lý thực vật ứng dụng /Vũ Văn Vụ,,1999,148 tr. ;21 cm,"Tài liệu tập trung nghiên cứu về Sinh lý thực vật ứng dụng , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D67.pdf,/static/uploads/images/D67.jpg,Book,active
D68,"Trở thành người bán hàng xuất sắc :21 cách tuyệt vời để bán được nhiều hơn, nhanh hơn, dễ dàng hơn trong những thị trường khó khăn /Brian Tracy; Quế Hương dịch",Be a sales superstar,2016,"140 tr. ;20,5 cm","Nội dung tài liệu phân tích các vấn đề liên quan đến Trở thành người bán hàng xuất sắc: 21 cách tuyệt vời để bán được nhiều hơn, nhanh hơn, dễ dàng hơn trong những thị trường khó khăn , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D68.pdf,/static/uploads/images/D68.jpg,Book,active
D69,Dinh dưỡng học /Đào Thị Yến Phi (chủ biên) và các tác giả khác,,2020,"xiv, 541 tr. ;27 cm","Nghiên cứu này trình bày các khía cạnh chuyên môn của Dinh dưỡng học , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D69.pdf,/static/uploads/images/D69.jpg,Book,active
D70,"Thế mới là marketing :Sẽ chẳng ai biết đến bạn, trừ khi bạn học được cách tự tỏa sáng /Seth Godin; Phan Thu dịch",This is marketing,2019,366 tr.,"Tài liệu tập trung nghiên cứu về Thế mới là marketing: Sẽ chẳng ai biết đến bạn, trừ khi bạn học được cách tự tỏa sáng , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực trí tuệ nhân tạo. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",/static/uploads/files/D70.pdf,/static/uploads/images/D70.jpg,Book,active
D71,Thế giới ảo thương hiệu thật :Bí quyết xây dựng thương hiệu cá nhân thành công trên nền tảng mạng xã hội /Gary Vaynerchuk; Nguyễn Thu Hương dịch,Crushing it!,2019,"378 tr. ;20,5 cm","Nghiên cứu này trình bày các khía cạnh chuyên môn của Thế giới ảo thương hiệu thật: Bí quyết xây dựng thương hiệu cá nhân thành công trên nền tảng mạng xã hội , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Kết quả của tài liệu có giá trị tham khảo đối với sinh viên, giảng viên và các nhà nghiên cứu trong lĩnh vực liên quan.",/static/uploads/files/D71.pdf,/static/uploads/images/D71.jpg,Book,active
D72,"Giáo trình hóa sinh thực vật /Trần Thị Lệ (Chủ biên), Võ Văn Quang",,2006,284 tr. ;21 cm,"Nội dung tài liệu phân tích các vấn đề liên quan đến Giáo trình hóa sinh thực vật , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D72.pdf,/static/uploads/images/D72.jpg,Book,active
D73,Influencer :Xây dựng thương hiệu cá nhân trong kỷ nguyên 4.0 /Brittany Hennessy; Linh Nguyên dịch,Influencer: building your personal brand in the age of social media,2019,342 tr. ;20 cm,"Nghiên cứu này trình bày các khía cạnh chuyên môn của Influencer: Xây dựng thương hiệu cá nhân trong kỷ nguyên 4.0 , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D73.pdf,/static/uploads/images/D73.jpg,Book,active
D74,Phương pháp thiết kế tuyến clothoid cho đường ô tô /Nguyễn Xuân Vinh,,2006,238 tr. :Minh họa ;27 cm,"Nội dung tài liệu phân tích các vấn đề liên quan đến Phương pháp thiết kế tuyến clothoid cho đường ô tô , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D74.pdf,/static/uploads/images/D74.jpg,Book,active
D75,"Máy móc, nền tảng, cộng đồng :Làm chủ tương lai kỹ thuật số của chúng ta /Andrew McAfee, Erik Brynjolfsson; Phạm Ngọc Thắng dịch","Machine, platform, crowd",2020,379 tr. :Minh họa ;24 cm,"Tài liệu tập trung nghiên cứu về Máy móc, nền tảng, cộng đồng: Làm chủ tương lai kỹ thuật số của chúng ta , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực trí tuệ nhân tạo. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Kết quả của tài liệu có giá trị tham khảo đối với sinh viên, giảng viên và các nhà nghiên cứu trong lĩnh vực liên quan.",/static/uploads/files/D75.pdf,/static/uploads/images/D75.jpg,Book,active
